Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate678	0.192079685828048	0.772739795446598	0.00483637600025489	0.215778637095491	0.57534
candidate68	0.0117584240770068	0.190901473250228	0.990743165565812	0.99999213499434	-0.61513
candidate681	0.261489668092136	0.869756371906037	0.258183668233342	0.93343512153269	0.25599
candidate682	0.442469920458605	0.998439206190938	0.649546641330163	0.99999213499434	-0.22746
candidate683	0.836503133584533	0.998439206190938	0.170508436776891	0.814247252015017	0.336
candidate684	0.0529741984062466	0.495623008817765	0.933072670319799	0.99999213499434	-0.45377
candidate685	1.10192923974326e-05	0.0020275498011276	0.999982547439022	0.99999213499434	-0.94309
candidate686	0.39415305297733	0.998439206190938	0.672933050612634	0.99999213499434	-0.17173
candidate687	0.967786998245126	0.998439206190938	0.39549760333326	0.99999213499434	0.27419
candidate690	0.024150027160154	0.325141829083049	0.416332876812493	0.99999213499434	-0.42263
candidate691	0.951524867618647	0.998439206190938	0.336592498286794	0.99999213499434	0.2476
candidate692	0.495638175012275	0.998439206190938	0.796857221692923	0.99999213499434	-0.086632
candidate693	0.991517939776174	0.998439206190938	0.000348705312240942	0.0384970664714	0.8234
candidate694	0.950318192218648	0.998439206190938	0.142982153141403	0.749324850087156	0.40159
candidate695	0.153627570801189	0.749307097735824	0.215029242178277	0.866395194762109	0.075476
candidate696	0.234685958143745	0.846710123499003	0.941320167034012	0.99999213499434	-0.3372
candidate697	0.390482859611488	0.998439206190938	0.656026865531553	0.99999213499434	-0.074089
candidate698	0.796002408837803	0.998439206190938	0.735192476172553	0.99999213499434	0.043262
candidate699	0.627024585563773	0.998439206190938	0.533177723619212	0.99999213499434	0.1858
candidate7	0.748837072303145	0.998439206190938	0.500836612479775	0.99999213499434	0.034168
candidate70	0.590274219628961	0.998439206190938	0.373582903569964	0.99999213499434	0.073872
candidate700	0.986617138219855	0.998439206190938	0.0278411895825381	0.360093535095802	0.43625
candidate701	0.428126961020746	0.998439206190938	0.69488457792364	0.99999213499434	-0.088971
